ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female,ZCTA5,latitude,longitude,area_land_meters,area_water_meters,area_land_sqmi,area_water_sqmi,wealth_score,population_score,children_score,area_score,composite_score,grade,cluster,cluster_id,cluster_radius,cluster_grades,ZIPs in Cluster,Avg Median Income,Total Population,Total Children,Total Area (sq mi)
90620,ZCTA5 90620,13111,11049,4323,6726,8426,3241,1713,624,910,458,3204,2657,2542,1406,670,570,925,2772,4251,3101,2062,1177,957,220,885,629,256,122582.0,124269,128967,123837,140243,146278,88542,46992,2776,2910,3417,2487,2754,2993,3944,3548,3152,2664,2837,2808,3462,2548,1793,1023,727,1149,6327,1532,10635,3709,18878,37160,36357,34986,10702,9251,7240,2899,37.7,100.0,61.4,24.9,36.5,23500,37.1,23492,38.6,90620,33.845223,-118.015292,16564001.0,23818.0,6.395,0.009,0.2921104240626233,0.2907823161336981,0.1865743580755411,0.9987052348661426,0.3661732043012415,A,2,A_5mi_C3,5,A,40,132854.42,1969123,201420,372.43
92691,ZCTA5 92691,16172,12440,4406,8034,10390,3745,1363,491,687,170,5597,3094,2076,1141,250,282,1659,2939,5776,2066,3732,1930,1558,372,1802,1295,507,135779.0,153261,162083,147835,165492,180026,97596,46618,2909,2525,2423,2417,2244,2354,2838,2927,2870,3128,2757,3708,3456,2977,2470,1679,1261,1675,4948,1639,9496,3022,15650,38211,37122,35990,13518,11813,10062,4615,44.6,101.8,72.3,37.2,35.1,23512,42.1,23106,46.7,92691,33.611945,-117.665867,22798303.0,110252.0,8.802,0.043,0.3654283126941005,0.2878423419174292,0.1902111997195688,0.9982034638667552,0.3922622573223049,A,2,A_5mi_C3,5,A,40,132854.42,1969123,201420,372.43
92692,ZCTA5 92692,17063,12921,4704,8217,11127,4078,1196,430,598,196,5763,2839,2777,762,658,122,2026,3294,5677,1924,4142,2721,2320,401,1421,1170,251,133028.0,158398,198125,142183,169276,217021,75455,46568,2383,2259,2999,2534,2093,1880,2322,2462,3257,3071,3345,4101,3223,3581,3234,1617,876,1331,5258,1622,9263,3005,14548,38438,37305,35987,13862,12532,10639,3824,46.8,99.9,74.6,39.9,34.7,23273,45.1,23295,48.9,92692,33.606497,-117.643112,25515193.0,850544.0,9.851,0.328,0.3501447246342995,0.2874492972361098,0.2032687757427044,0.9979847859364032,0.3907188636824986,A,2,A_5mi_C3,5,A,40,132854.42,1969123,201420,372.43
75093,ZCTA5 75093,19651,13507,5623,7884,11170,4411,1764,1021,573,191,6837,3384,2192,890,167,37,1629,4769,6176,933,6144,3415,3019,396,2729,2422,307,121226.0,162017,164627,156500,185721,217417,51731,46491,2350,2442,2528,2833,1874,2017,3371,3254,3647,2995,4120,3423,3112,2946,2453,1605,860,661,4970,1871,9191,2836,16996,38534,37300,36207,11637,10340,8525,3126,43.6,93.0,61.6,29.6,31.9,22408,43.2,24083,44.1,75093,33.034224,-96.811608,36546175.0,315808.0,14.111,0.122,0.2845769651716417,0.2868440084268779,0.2435369380422399,0.9970967325681482,0.3795963307933444,A,21,A_5mi_C25,5,A,5,126447.2,253310,34805,75.06
63368,ZCTA5 63368,16948,12755,5888,6867,10450,4620,1647,1024,658,244,5241,2961,2657,1381,444,71,956,3165,6330,2304,4193,2250,1973,277,1943,1413,530,118811.0,137313,138300,137122,148906,158233,81131,45862,2920,3526,2903,3034,2169,3149,3386,3111,2762,3210,3363,3377,2982,1859,1479,1204,839,589,6429,2177,11526,3026,17611,35729,34336,33273,8952,7725,5970,2632,38.1,96.5,61.7,21.0,40.6,22528,37.7,23334,38.4,63368,38.750431,-90.731891,42675039.0,3430.0,16.477,0.001,0.2711600748901371,0.2818995063358803,0.2551485408816055,0.9966035085612722,0.3773210160273965,A,42,A_5mi_C31,5,A,3,121864.67,124175,16666,96.88
94546,ZCTA5 94546,15918,11727,5230,6497,9084,4095,1922,861,721,274,4724,2584,2670,1069,606,74,1261,3360,5484,1622,4191,2353,1872,481,1838,1372,466,125780.0,145967,144390,147486,165143,174692,84375,45848,2526,2896,2503,2481,1677,2300,3036,4225,3569,3096,2909,3169,3129,2797,2214,1405,813,1103,5399,1763,9688,2395,17288,37106,36160,35183,11461,10061,8332,3321,42.1,94.6,64.8,29.9,34.8,22282,41.0,23566,43.1,94546,37.717276,-122.081958,24763035.0,511022.0,9.561,0.197,0.3098773868453363,0.2817894538251108,0.2263167119446148,0.9980452402736788,0.3824167757853262,A,9,A_5mi_C14,5,A,15,177266.2,677447,80841,256.85
92009,ZCTA5 92009,16223,12695,5745,6950,10599,4673,1717,916,379,156,5681,2884,2604,1272,184,70,1924,3657,5770,1344,3528,2176,1681,495,1352,1058,294,162128.0,188120,215663,170721,215027,"250,000+",72215,45778,2031,2544,4699,3451,1457,1777,2152,2843,3078,3405,3958,3992,2398,2088,2430,1793,737,945,7243,2674,11948,2234,14758,35413,33830,32916,10391,9258,7993,3475,43.3,90.9,77.2,30.9,46.2,21794,42.8,23984,43.7,92009,33.095482,-117.243884,32964440.0,688039.0,12.728,0.266,0.5118140857903188,0.2812391912712637,0.2488826570852686,0.9973850372179832,0.4596553209891423,A,23,A_5mi_C26,5,A,7,163202.86,257857,31882,80.1
10028,ZCTA5 10028,24901,10580,4082,6498,9481,3600,783,328,316,154,5857,2428,1955,290,35,15,1167,2871,6011,531,14321,8733,7619,1114,5588,4372,1216,168125.0,"250,000+","250,000+","250,000+","250,000+","250,000+",184191,45679,1740,2022,1773,1239,1382,4106,4676,4180,2948,2224,2584,2797,3391,2592,3131,1868,1192,1834,3795,738,6273,1883,18531,39876,39406,38877,14008,12443,10617,4894,42.8,81.0,58.7,36.9,21.8,20442,43.9,25237,40.7,10028,40.776442,-73.953513,811373.0,0.0,0.313,0.0,0.5451313077440181,0.2804609628022513,0.1760143720970993,0.999973108243074,0.4496884281364475,A,0,A_5mi_C1,5,A,35,131599.97,2219952,193402,51.48
30097,ZCTA5 30097,17015,12717,5830,6887,10670,4577,1550,994,497,259,5299,3170,2883,883,328,154,1177,3861,5964,1715,4298,2499,2143,356,1799,1602,197,127464.0,152233,155640,151165,168435,202939,85613,45543,2015,2674,3607,3533,1963,2034,1736,2934,3393,3832,4450,4205,3336,1821,1841,1108,587,474,6281,2474,10770,3022,15593,36477,34773,33412,9167,7580,5831,2169,43.5,93.0,57.4,20.1,37.2,21947,42.4,23596,43.9,30097,34.026342,-84.145978,58186049.0,1230282.0,22.466,0.475,0.3192330983294166,0.2793918812690626,0.2526071334677066,0.9953550222649156,0.3926953540491577,A,25,A_5mi_C8,5,A,3,114286.67,201790,26685,87.97
92648,ZCTA5 92648,20023,11140,4286,6854,8600,3213,1797,797,743,276,5969,2383,2020,688,80,0,1543,3804,4787,1006,8883,4654,3278,1376,4229,3028,1201,118993.0,152079,153276,151728,173851,193919,86250,45521,2371,2122,1893,2490,2253,3186,2793,3129,3454,3221,3303,4014,3239,2219,2097,1627,1125,985,4015,1594,7980,3149,17305,38475,37541,36375,11292,10181,8053,3737,44.0,102.5,54.4,27.3,27.1,23036,43.0,22485,44.5,92648,33.67901,-118.014603,20822801.0,5188261.0,8.04,2.003,0.2721712028533808,0.2792189416092822,0.1849531154149505,0.9983623128495276,0.356343990872454,A,2,A_5mi_C3,5,A,40,132854.42,1969123,201420,372.43
