ZIP,cluster_id,coverage_pct,can_skip,covered_by
22201,A_5mi_C10,83.7,False,"[('20002', 46.0), ('20011', 47.2), ('22003', 35.1), ('20902', 10.3), ('22204', 83.7), ('20009', 65.5), ('20001', 60.0), ('20817', 29.7), ('20901', 15.1), ('22031', 23.6), ('20003', 50.3), ('22314', 48.0), ('22207', 81.1), ('22042', 49.8), ('20016', 68.6), ('22101', 53.2), ('20815', 41.1), ('20814', 30.1), ('22032', 10.5), ('22310', 37.6), ('22152', 13.3), ('22315', 21.7), ('22102', 27.9), ('22182', 15.4), ('22180', 26.5), ('22043', 51.3), ('20895', 19.1), ('22046', 58.2), ('20816', 55.1), ('22205', 78.3), ('22151', 29.1), ('22181', 13.0), ('20015', 48.0), ('22301', 55.6)]"
20817,A_5mi_C10,75.8,False,"[('20906', 31.2), ('20002', 11.2), ('20011', 34.6), ('20878', 20.3), ('20904', 15.3), ('20902', 41.5), ('22204', 18.5), ('20850', 41.7), ('20009', 30.1), ('20854', 60.3), ('20852', 63.8), ('20001', 21.6), ('22201', 29.7), ('20901', 32.9), ('22031', 10.4), ('22207', 43.6), ('22042', 21.1), ('20016', 52.7), ('20853', 32.6), ('22101', 64.1), ('20815', 64.0), ('20814', 75.8), ('22102', 53.3), ('22182', 33.0), ('22180', 24.2), ('22043', 38.5), ('20895', 59.9), ('22046', 33.0), ('20816', 70.5), ('22205', 32.2), ('22066', 30.5), ('22181', 18.5), ('20015', 51.8), ('20194', 16.2)]"
20901,A_5mi_C10,78.9,False,"[('20906', 53.7), ('20002', 30.2), ('20011', 57.0), ('20904', 68.6), ('20902', 78.9), ('20850', 14.9), ('20009', 37.3), ('20852', 43.3), ('20001', 33.7), ('22201', 15.1), ('20817', 32.9), ('20003', 19.4), ('22207', 17.3), ('20016', 37.0), ('20853', 37.7), ('22101', 17.2), ('20815', 59.2), ('20814', 54.4), ('20832', 19.9), ('20895', 67.1), ('20905', 45.4), ('20816', 35.9), ('20015', 59.0)]"
22031,A_5mi_C10,77.1,False,"[('22030', 59.2), ('22003', 71.6), ('22204', 26.4), ('20171', 27.1), ('22015', 55.3), ('20170', 14.2), ('22033', 40.8), ('22201', 23.6), ('20817', 10.4), ('22207', 31.2), ('22042', 69.2), ('22153', 31.5), ('20016', 13.7), ('22101', 34.4), ('20191', 38.7), ('22032', 73.6), ('22310', 24.0), ('22152', 46.9), ('22315', 23.5), ('22102', 42.5), ('22182', 50.8), ('22180', 77.1), ('22043', 59.6), ('22039', 33.8), ('22124', 60.0), ('22046', 58.7), ('20816', 16.6), ('22205', 41.4), ('22151', 57.8), ('22066', 12.4), ('22181', 66.3), ('22301', 10.8), ('20194', 20.9)]"
20003,A_5mi_C10,85.0,False,"[('20002', 85.0), ('20011', 54.0), ('22204', 47.2), ('20009', 67.7), ('20001', 77.9), ('22201', 50.3), ('20901', 19.4), ('22314', 45.0), ('22207', 36.2), ('22042', 10.7), ('20016', 42.7), ('22101', 16.3), ('20815', 27.9), ('20814', 14.9), ('22310', 19.1), ('22043', 10.9), ('20895', 11.2), ('22046', 15.6), ('20816', 26.6), ('22205', 31.5), ('20015', 39.9), ('22301', 50.0)]"
22314,A_5mi_C10,91.6,True,"[('20002', 32.7), ('20011', 16.1), ('22003', 26.5), ('22204', 60.9), ('20009', 32.7), ('20001', 35.6), ('22201', 48.0), ('20003', 45.0), ('22207', 32.9), ('22042', 27.2), ('22153', 14.0), ('20016', 23.0), ('22101', 12.0), ('22310', 65.3), ('22152', 19.3), ('22315', 46.2), ('22043', 18.0), ('22046', 25.9), ('20816', 11.9), ('22205', 39.6), ('22151', 30.3), ('20015', 11.2), ('22301', 91.6)]"
22207,A_5mi_C10,83.7,False,"[('20002', 34.7), ('20011', 44.7), ('22003', 37.7), ('20902', 14.8), ('22204', 68.9), ('20009', 57.6), ('20854', 16.6), ('20852', 17.5), ('20001', 49.4), ('22201', 81.1), ('20817', 43.6), ('20901', 17.3), ('22031', 31.2), ('20003', 36.2), ('22314', 32.9), ('22042', 56.7), ('20016', 74.8), ('22101', 71.3), ('20815', 48.6), ('20814', 40.0), ('22032', 14.5), ('22310', 28.2), ('22152', 12.5), ('22315', 15.3), ('22102', 43.6), ('22182', 28.3), ('22180', 38.0), ('22043', 65.2), ('20895', 26.4), ('22124', 11.1), ('22046', 69.3), ('20816', 68.7), ('22205', 83.7), ('22151', 28.5), ('22181', 23.5), ('20015', 51.6), ('22301', 39.7)]"
22042,A_5mi_C10,84.4,False,"[('20011', 10.7), ('22030', 31.8), ('22003', 76.6), ('22204', 53.1), ('20009', 21.6), ('22015', 39.7), ('20001', 16.6), ('22033', 16.8), ('22201', 49.8), ('20817', 21.1), ('22031', 69.2), ('20003', 10.7), ('22314', 27.2), ('22207', 56.7), ('22153', 27.4), ('20016', 34.4), ('22101', 51.5), ('20815', 15.4), ('20814', 12.0), ('20191', 20.9), ('22032', 50.3), ('22310', 40.2), ('22152', 42.8), ('22315', 33.1), ('22102', 45.6), ('22182', 42.3), ('22180', 65.8), ('22043', 77.6), ('22039', 18.6), ('22124', 35.9), ('22046', 84.4), ('20816', 34.5), ('22205', 69.8), ('22151', 61.9), ('22181', 47.8), ('20015', 15.9), ('22301', 31.2), ('20194', 10.8)]"
20165,A_5mi_C10,72.4,False,"[('20878', 27.8), ('20874', 38.2), ('20171', 22.5), ('20854', 21.8), ('20170', 52.1), ('20164', 72.4), ('20191', 25.1), ('22182', 15.4), ('22066', 49.2), ('20194', 47.5)]"
22153,A_5mi_C10,81.4,False,"[('22193', 21.9), ('22030', 27.6), ('22192', 47.1), ('22003', 47.2), ('22204', 12.2), ('22015', 66.2), ('22031', 31.5), ('22314', 14.0), ('22042', 27.4), ('22032', 47.8), ('22310', 41.5), ('22152', 81.4), ('22315', 58.6), ('22180', 14.7), ('22043', 11.6), ('22039', 61.5), ('22046', 16.0), ('22205', 12.2), ('22151', 61.1), ('22301', 12.6)]"
20016,A_5mi_C10,80.8,False,"[('20906', 14.2), ('20002', 46.1), ('20011', 66.2), ('22003', 17.7), ('20904', 13.2), ('20902', 32.8), ('22204', 53.1), ('20009', 72.2), ('20854', 19.7), ('20852', 30.5), ('20001', 61.5), ('22201', 68.6), ('20817', 52.7), ('20901', 37.0), ('22031', 13.7), ('20003', 42.7), ('22314', 23.0), ('22207', 74.8), ('22042', 34.4), ('22101', 63.9), ('20815', 70.6), ('20814', 57.7), ('22310', 13.5), ('22102', 34.7), ('22182', 17.7), ('22180', 21.6), ('22043', 45.4), ('20895', 45.0), ('22046', 46.8), ('20816', 80.8), ('22205', 59.3), ('22151', 10.7), ('22181', 10.8), ('20015', 75.7), ('22301', 29.6)]"
20853,A_5mi_C10,79.7,False,"[('20906', 79.7), ('20011', 11.5), ('20878', 28.5), ('20904', 42.5), ('20902', 56.4), ('20850', 57.6), ('20854', 29.3), ('20852', 65.8), ('20817', 32.6), ('20901', 37.7), ('20815', 29.8), ('20814', 41.4), ('20832', 68.8), ('20895', 53.5), ('20905', 49.3), ('20816', 16.9), ('20015', 20.6)]"
22101,A_5mi_C10,75.8,False,"[('20002', 17.2), ('20011', 33.9), ('22003', 31.0), ('20902', 19.3), ('22204', 42.8), ('20850', 14.7), ('20009', 39.0), ('20854', 38.6), ('20852', 31.4), ('20001', 30.1), ('22201', 53.2), ('20817', 64.1), ('20901', 17.2), ('22031', 34.4), ('20003', 16.3), ('22314', 12.0), ('22207', 71.3), ('22042', 51.5), ('20016', 63.9), ('20815', 51.5), ('20814', 50.7), ('20191', 17.7), ('22032', 14.7), ('22310', 11.6), ('22102', 68.0), ('22182', 47.6), ('22180', 48.8), ('22043', 71.2), ('20895', 34.3), ('22124', 21.5), ('22046', 66.0), ('20816', 75.8), ('22205', 62.8), ('22151', 19.6), ('22066', 24.9), ('22181', 36.8), ('20015', 47.0), ('22301', 17.2), ('20194', 18.4)]"
20815,A_5mi_C10,85.4,False,"[('20906', 36.9), ('20002', 35.4), ('20011', 66.7), ('20904', 32.8), ('20902', 58.8), ('22204', 27.5), ('20850', 22.4), ('20009', 55.7), ('20854', 29.0), ('20852', 53.1), ('20001', 46.9), ('22201', 41.1), ('20817', 64.0), ('20901', 59.2), ('20003', 27.9), ('22207', 48.6), ('22042', 15.4), ('20016', 70.6), ('20853', 29.8), ('22101', 51.5), ('20814', 82.3), ('22102', 28.6), ('22182', 11.6), ('22043', 28.0), ('20895', 72.8), ('20905', 17.4), ('22046', 26.6), ('20816', 74.3), ('22205', 34.2), ('20015', 85.4)]"
20814,A_5mi_C10,82.3,False,"[('20906', 45.4), ('20002', 21.3), ('20011', 50.3), ('20878', 12.3), ('20904', 32.7), ('20902', 62.2), ('22204', 17.8), ('20850', 36.7), ('20009', 39.9), ('20854', 42.2), ('20852', 69.2), ('20001', 31.6), ('22201', 30.1), ('20817', 75.8), ('20901', 54.4), ('20003', 14.9), ('22207', 40.0), ('22042', 12.0), ('20016', 57.7), ('20853', 41.4), ('22101', 50.7), ('20815', 82.3), ('22102', 33.3), ('22182', 15.4), ('22180', 10.5), ('20832', 16.6), ('22043', 26.0), ('20895', 81.4), ('20905', 20.6), ('22046', 22.9), ('20816', 69.1), ('22205', 26.9), ('22066', 13.3), ('20015', 68.0)]"
20191,A_5mi_C10,76.7,False,"[('22030', 41.8), ('22003', 16.3), ('20171', 76.7), ('20854', 19.0), ('22015', 12.8), ('20170', 67.7), ('20164', 46.9), ('22033', 60.4), ('22031', 38.7), ('22042', 20.9), ('20165', 25.1), ('22101', 17.7), ('22032', 27.9), ('22102', 42.3), ('22182', 63.9), ('22180', 49.7), ('22043', 27.1), ('22124', 74.0), ('22046', 20.3), ('22066', 46.8), ('22181', 67.9), ('20194', 69.9)]"
22032,A_5mi_C10,78.7,False,"[('22030', 71.5), ('22192', 19.8), ('22003', 65.4), ('22204', 15.1), ('20171', 22.4), ('22015', 78.7), ('22033', 43.0), ('22201', 10.5), ('22031', 73.6), ('22207', 14.5), ('22042', 50.3), ('22153', 47.8), ('22101', 14.7), ('20191', 27.9), ('22310', 23.2), ('22152', 61.3), ('22315', 28.2), ('22102', 21.2), ('22182', 30.6), ('22180', 52.5), ('22043', 36.7), ('22039', 57.4), ('22124', 50.4), ('22046', 37.8), ('22205', 24.6), ('22151', 61.2), ('22181', 47.9)]"
22310,A_5mi_C10,78.3,False,"[('20002', 10.6), ('22003', 48.0), ('22204', 52.1), ('20009', 15.3), ('22015', 28.2), ('20001', 15.4), ('22201', 37.6), ('22031', 24.0), ('20003', 19.1), ('22314', 65.3), ('22207', 28.2), ('22042', 40.2), ('22153', 41.5), ('20016', 13.5), ('22101', 11.6), ('22032', 23.2), ('22152', 47.5), ('22315', 78.3), ('22180', 14.3), ('22043', 24.5), ('22039', 14.2), ('22046', 33.0), ('22205', 39.9), ('22151', 57.2), ('22301', 62.7)]"
22152,A_5mi_C10,81.4,False,"[('22193', 11.2), ('22030', 37.0), ('22192', 33.7), ('22003', 64.4), ('22204', 22.0), ('22015', 75.8), ('22033', 12.8), ('22201', 13.3), ('22031', 46.9), ('22314', 19.3), ('22207', 12.5), ('22042', 42.8), ('22153', 81.4), ('22032', 61.3), ('22310', 47.5), ('22315', 59.8), ('22180', 28.0), ('22043', 24.6), ('22039', 58.9), ('22124', 18.6), ('22046', 29.7), ('22205', 24.0), ('22151', 78.0), ('22181', 19.4), ('22301', 18.8)]"
22315,A_5mi_C10,78.3,False,"[('22192', 16.2), ('22003', 46.9), ('22204', 34.3), ('22015', 37.8), ('22201', 21.7), ('22031', 23.5), ('22314', 46.2), ('22207', 15.3), ('22042', 33.1), ('22153', 58.6), ('22032', 28.2), ('22310', 78.3), ('22152', 59.8), ('22180', 11.3), ('22043', 16.6), ('22039', 25.7), ('22046', 23.8), ('22205', 26.5), ('22151', 60.7), ('22301', 43.0)]"
22102,A_5mi_C10,76.3,False,"[('20011', 10.9), ('20878', 10.2), ('22030', 18.4), ('22003', 28.6), ('22204', 21.5), ('20171', 23.0), ('20850', 17.5), ('20009', 14.1), ('20854', 49.8), ('20852', 24.4), ('20170', 29.1), ('20164', 18.3), ('22033', 18.5), ('22201', 27.9), ('20817', 53.3), ('22031', 42.5), ('22207', 43.6), ('22042', 45.6), ('20016', 34.7), ('22101', 68.0), ('20815', 28.6), ('20814', 33.3), ('20191', 42.3), ('22032', 21.2), ('22182', 76.3), ('22180', 63.3), ('22043', 64.9), ('20895', 19.4), ('22124', 42.1), ('22046', 54.8), ('20816', 48.0), ('22205', 41.3), ('22151', 16.2), ('22066', 49.2), ('22181', 58.9), ('20015', 22.4), ('20194', 44.5)]"
22182,A_5mi_C10,78.3,False,"[('22030', 32.8), ('22003', 30.2), ('22204', 12.0), ('20171', 42.4), ('20854', 37.9), ('22015', 14.9), ('20170', 44.8), ('20164', 29.6), ('22033', 36.6), ('22201', 15.4), ('20817', 33.0), ('22031', 50.8), ('22207', 28.3), ('22042', 42.3), ('20165', 15.4), ('20016', 17.7), ('22101', 47.6), ('20815', 11.6), ('20814', 15.4), ('20191', 63.9), ('22032', 30.6), ('22102', 76.3), ('22180', 71.6), ('22043', 55.4), ('22124', 62.5), ('22046', 46.0), ('20816', 28.1), ('22205', 29.6), ('22151', 17.7), ('22066', 52.9), ('22181', 78.3), ('20194', 59.1)]"
22180,A_5mi_C10,80.5,False,"[('22030', 46.6), ('22003', 55.3), ('22204', 25.7), ('20171', 32.9), ('20854', 19.6), ('22015', 34.9), ('20170', 25.3), ('20164', 11.2), ('22033', 38.7), ('22201', 26.5), ('20817', 24.2), ('22031', 77.1), ('22207', 38.0), ('22042', 65.8), ('22153', 14.7), ('20016', 21.6), ('22101', 48.8), ('20814', 10.5), ('20191', 49.7), ('22032', 52.5), ('22310', 14.3), ('22152', 28.0), ('22315', 11.3), ('22102', 63.3), ('22182', 71.6), ('22043', 70.6), ('22039', 16.7), ('22124', 64.6), ('22046', 64.1), ('20816', 28.0), ('22205', 44.5), ('22151', 40.5), ('22066', 28.1), ('22181', 80.5), ('20194', 35.5)]"
20832,A_5mi_C10,68.8,False,"[('20906', 59.8), ('20878', 20.2), ('20904', 32.9), ('20902', 34.3), ('20850', 39.7), ('20854', 10.6), ('20852', 37.1), ('20901', 19.9), ('20853', 68.8), ('20814', 16.6), ('20895', 27.6), ('20905', 50.6)]"
22043,A_5mi_C10,89.2,False,"[('20011', 17.8), ('22030', 24.6), ('22003', 55.6), ('22204', 47.9), ('20171', 12.0), ('20009', 26.9), ('20854', 22.7), ('20852', 10.9), ('22015', 24.2), ('20001', 20.1), ('22033', 15.6), ('22201', 51.3), ('20817', 38.5), ('22031', 59.6), ('20003', 10.9), ('22314', 18.0), ('22207', 65.2), ('22042', 77.6), ('22153', 11.6), ('20016', 45.4), ('22101', 71.2), ('20815', 28.0), ('20814', 26.0), ('20191', 27.1), ('22032', 36.7), ('22310', 24.5), ('22152', 24.6), ('22315', 16.6), ('22102', 64.9), ('22182', 55.4), ('22180', 70.6), ('20895', 12.7), ('22124', 37.5), ('22046', 89.2), ('20816', 50.2), ('22205', 70.6), ('22151', 41.3), ('22066', 20.2), ('22181', 53.3), ('20015', 26.4), ('22301', 22.7), ('20194', 20.4)]"
20895,A_5mi_C10,81.4,False,"[('20906', 61.5), ('20002', 18.6), ('20011', 47.7), ('20878', 11.5), ('20904', 48.2), ('20902', 79.9), ('20850', 38.0), ('20009', 33.2), ('20854', 33.7), ('20852', 72.8), ('20001', 26.4), ('22201', 19.1), ('20817', 59.9), ('20901', 67.1), ('20003', 11.2), ('22207', 26.4), ('20016', 45.0), ('20853', 53.5), ('22101', 34.3), ('20815', 72.8), ('20814', 81.4), ('22102', 19.4), ('20832', 27.6), ('22043', 12.7), ('20905', 35.4), ('22046', 10.5), ('20816', 52.5), ('22205', 14.6), ('20015', 61.7)]"
22039,A_5mi_C10,73.8,False,"[('22193', 31.6), ('22030', 48.9), ('22192', 55.6), ('22003', 35.8), ('22015', 73.8), ('22033', 23.7), ('22031', 33.8), ('22042', 18.6), ('22153', 61.5), ('22032', 57.4), ('22310', 14.2), ('22152', 58.9), ('22315', 25.7), ('22180', 16.7), ('22124', 19.9), ('22151', 42.1), ('22181', 14.6)]"
22124,A_5mi_C10,80.9,False,"[('22030', 63.9), ('22003', 34.3), ('20171', 63.1), ('20854', 10.5), ('22015', 32.2), ('20170', 43.4), ('20164', 24.8), ('22033', 70.6), ('22031', 60.0), ('22207', 11.1), ('22042', 35.9), ('22101', 21.5), ('20191', 74.0), ('22032', 50.4), ('22152', 18.6), ('22102', 42.1), ('22182', 62.5), ('22180', 64.6), ('22043', 37.5), ('22039', 19.9), ('22046', 31.9), ('22205', 16.0), ('22151', 23.7), ('22066', 29.5), ('22181', 80.9), ('20194', 47.3)]"
20905,A_5mi_C10,72.8,False,"[('20906', 64.0), ('20011', 11.3), ('20904', 72.8), ('20902', 52.0), ('20850', 14.5), ('20852', 29.0), ('20901', 45.4), ('20853', 49.3), ('20815', 17.4), ('20814', 20.6), ('20832', 50.6), ('20895', 35.4), ('20015', 14.0)]"
22046,A_5mi_C10,89.2,False,"[('20002', 12.9), ('20011', 19.5), ('22030', 22.9), ('22003', 61.5), ('22204', 56.8), ('20009', 30.6), ('20854', 15.8), ('22015', 26.9), ('20001', 24.2), ('22033', 12.0), ('22201', 58.2), ('20817', 33.0), ('22031', 58.7), ('20003', 15.6), ('22314', 25.9), ('22207', 69.3), ('22042', 84.4), ('22153', 16.0), ('20016', 46.8), ('22101', 66.0), ('20815', 26.6), ('20814', 22.9), ('20191', 20.3), ('22032', 37.8), ('22310', 33.0), ('22152', 29.7), ('22315', 23.8), ('22102', 54.8), ('22182', 46.0), ('22180', 64.1), ('22043', 89.2), ('20895', 10.5), ('22124', 31.9), ('20816', 48.2), ('22205', 79.0), ('22151', 48.0), ('22066', 12.8), ('22181', 46.2), ('20015', 26.7), ('22301', 30.9), ('20194', 13.2)]"
20816,A_5mi_C10,80.8,False,"[('20906', 20.0), ('20002', 30.2), ('20011', 53.6), ('22003', 16.7), ('20904', 13.6), ('20902', 36.7), ('22204', 41.1), ('20850', 18.5), ('20009', 54.2), ('20854', 34.9), ('20852', 42.8), ('20001', 44.1), ('22201', 55.1), ('20817', 70.5), ('20901', 35.9), ('22031', 16.6), ('20003', 26.6), ('22314', 11.9), ('22207', 68.7), ('22042', 34.5), ('20016', 80.8), ('20853', 16.9), ('22101', 75.8), ('20815', 74.3), ('20814', 69.1), ('22102', 48.0), ('22182', 28.1), ('22180', 28.0), ('22043', 50.2), ('20895', 52.5), ('22046', 48.2), ('22205', 53.9), ('22066', 14.4), ('22181', 17.9), ('20015', 69.5), ('22301', 17.5)]"
22205,A_5mi_C10,83.7,False,"[('20002', 27.6), ('20011', 32.3), ('22003', 51.6), ('22204', 75.7), ('20009', 47.0), ('20854', 10.4), ('22015', 17.5), ('20001', 40.6), ('22201', 78.3), ('20817', 32.2), ('22031', 41.4), ('20003', 31.5), ('22314', 39.6), ('22207', 83.7), ('22042', 69.8), ('22153', 12.2), ('20016', 59.3), ('22101', 62.8), ('20815', 34.2), ('20814', 26.9), ('22032', 24.6), ('22310', 39.9), ('22152', 24.0), ('22315', 26.5), ('22102', 41.3), ('22182', 29.6), ('22180', 44.5), ('22043', 70.6), ('20895', 14.6), ('22124', 16.0), ('22046', 79.0), ('20816', 53.9), ('22151', 42.3), ('22181', 28.3), ('20015', 37.3), ('22301', 46.0)]"
22151,A_5mi_C10,83.3,False,"[('22030', 35.2), ('22192', 16.8), ('22003', 83.3), ('22204', 38.7), ('22015', 64.2), ('22033', 13.1), ('22201', 29.1), ('22031', 57.8), ('22314', 30.3), ('22207', 28.5), ('22042', 61.9), ('22153', 61.1), ('20016', 10.7), ('22101', 19.6), ('22032', 61.2), ('22310', 57.2), ('22152', 78.0), ('22315', 60.7), ('22102', 16.2), ('22182', 17.7), ('22180', 40.5), ('22043', 41.3), ('22039', 42.1), ('22124', 23.7), ('22046', 48.0), ('22205', 42.3), ('22181', 28.1), ('22301', 31.0)]"
22066,A_5mi_C10,72.9,False,"[('20878', 35.5), ('20874', 28.9), ('20171', 31.7), ('20850', 28.4), ('20854', 59.1), ('20852', 18.0), ('20170', 57.7), ('20164', 55.5), ('22033', 14.6), ('20817', 30.5), ('22031', 12.4), ('20165', 49.2), ('22101', 24.9), ('20814', 13.3), ('20191', 46.8), ('22102', 49.2), ('22182', 52.9), ('22180', 28.1), ('22043', 20.2), ('22124', 29.5), ('22046', 12.8), ('20816', 14.4), ('22181', 36.6), ('20194', 72.9)]"
22181,A_5mi_C10,80.9,False,"[('22030', 51.9), ('22003', 40.9), ('22204', 11.9), ('20171', 49.9), ('20854', 20.5), ('22015', 29.5), ('20170', 40.2), ('20164', 23.0), ('22033', 52.4), ('22201', 13.0), ('20817', 18.5), ('22031', 66.3), ('22207', 23.5), ('22042', 47.8), ('20016', 10.8), ('22101', 36.8), ('20191', 67.9), ('22032', 47.9), ('22152', 19.4), ('22102', 58.9), ('22182', 78.3), ('22180', 80.5), ('22043', 53.3), ('22039', 14.6), ('22124', 80.9), ('22046', 46.2), ('20816', 17.9), ('22205', 28.3), ('22151', 28.1), ('22066', 36.6), ('20194', 49.3)]"
20015,A_5mi_C10,85.4,False,"[('20906', 29.0), ('20002', 48.3), ('20011', 80.6), ('20904', 31.0), ('20902', 52.3), ('22204', 34.1), ('20850', 12.4), ('20009', 68.6), ('20854', 18.5), ('20852', 40.5), ('20001', 60.0), ('22201', 48.0), ('20817', 51.8), ('20901', 59.0), ('20003', 39.9), ('22314', 11.2), ('22207', 51.6), ('22042', 15.9), ('20016', 75.7), ('20853', 20.6), ('22101', 47.0), ('20815', 85.4), ('20814', 68.0), ('22102', 22.4), ('22043', 26.4), ('20895', 61.7), ('20905', 14.0), ('22046', 26.7), ('20816', 69.5), ('22205', 37.3), ('22301', 16.5)]"
22301,A_5mi_C10,91.6,True,"[('20002', 37.8), ('20011', 21.7), ('22003', 28.6), ('22204', 68.3), ('20009', 39.4), ('20001', 41.9), ('22201', 55.6), ('22031', 10.8), ('20003', 50.0), ('22314', 91.6), ('22207', 39.7), ('22042', 31.2), ('22153', 12.6), ('20016', 29.6), ('22101', 17.2), ('22310', 62.7), ('22152', 18.8), ('22315', 43.0), ('22043', 22.7), ('22046', 30.9), ('20816', 17.5), ('22205', 46.0), ('22151', 31.0), ('20015', 16.5)]"
20194,A_5mi_C10,81.0,False,"[('20878', 15.6), ('20874', 13.2), ('22030', 17.9), ('20171', 55.8), ('20854', 36.2), ('20170', 81.0), ('20164', 67.0), ('22033', 33.8), ('20817', 16.2), ('22031', 20.9), ('22042', 10.8), ('20165', 47.5), ('22101', 18.4), ('20191', 69.9), ('22102', 44.5), ('22182', 59.1), ('22180', 35.5), ('22043', 20.4), ('22124', 47.3), ('22046', 13.2), ('22066', 72.9), ('22181', 49.3)]"
94112,A_5mi_C11,87.9,False,"[('94110', 76.9), ('94080', 58.7), ('94015', 69.4), ('94122', 68.4), ('94121', 57.1), ('94066', 42.2), ('94010', 10.4), ('94116', 73.6), ('94118', 61.8), ('94117', 69.4), ('94044', 30.8), ('94114', 76.2), ('94115', 59.4), ('94107', 67.3), ('94131', 84.0), ('94123', 50.7), ('94030', 26.4), ('94127', 87.9), ('94105', 51.2), ('94158', 59.0)]"
95035,A_5mi_C11,65.0,False,"[('95051', 24.9), ('95127', 43.4), ('94087', 11.9), ('95125', 15.6), ('94086', 20.6), ('95148', 23.1), ('95050', 33.9), ('95121', 15.8), ('94043', 11.9), ('95131', 63.3), ('95134', 65.0), ('95054', 46.9), ('94089', 31.3), ('94085', 26.2)]"
95123,A_5mi_C11,81.7,False,"[('95051', 11.1), ('95127', 24.7), ('95111', 75.6), ('95125', 57.1), ('95124', 54.8), ('95008', 37.3), ('95136', 81.7), ('95148', 39.1), ('95129', 16.0), ('95050', 18.0), ('95120', 63.4), ('95121', 61.4), ('95118', 69.3), ('95131', 14.3), ('95032', 51.9), ('95030', 27.8)]"
94110,A_5mi_C11,89.9,False,"[('94112', 76.9), ('94080', 42.7), ('94015', 47.6), ('94122', 65.3), ('94121', 57.9), ('94066', 26.4), ('94116', 65.1), ('94118', 70.1), ('94117', 79.9), ('94044', 14.6), ('94114', 88.8), ('94115', 75.1), ('94107', 89.9), ('94131', 86.7), ('94123', 66.4), ('94030', 14.6), ('94127', 77.5), ('94105', 73.0), ('94158', 81.3)]"
94080,A_5mi_C11,80.1,False,"[('94112', 58.7), ('94110', 42.7), ('94015', 67.1), ('94122', 32.0), ('94403', 15.6), ('94121', 22.3), ('94066', 80.1), ('94010', 41.9), ('94116', 38.1), ('94118', 25.0), ('94117', 31.4), ('94044', 59.5), ('94404', 12.1), ('94114', 38.1), ('94115', 23.8), ('94107', 36.3), ('94131', 44.4), ('94402', 17.2), ('94123', 16.9), ('94030', 63.6), ('94127', 48.1), ('94105', 21.4), ('94158', 30.4)]"
94015,A_5mi_C11,69.4,False,"[('94112', 69.4), ('94110', 47.6), ('94080', 67.1), ('94122', 52.4), ('94121', 41.9), ('94066', 58.5), ('94010', 18.1), ('94116', 60.3), ('94118', 39.9), ('94117', 44.3), ('94044', 54.1), ('94114', 48.3), ('94115', 34.3), ('94107', 38.8), ('94131', 55.9), ('94123', 27.1), ('94030', 38.1), ('94127', 64.2), ('94105', 25.0), ('94158', 31.6)]"
95051,A_5mi_C11,83.9,False,"[('95035', 24.9), ('95123', 11.1), ('95014', 46.9), ('95127', 16.2), ('95111', 18.8), ('94087', 73.9), ('95125', 44.6), ('95124', 37.6), ('94086', 76.0), ('95008', 55.0), ('95136', 23.1), ('94303', 14.9), ('95129', 72.0), ('95050', 83.9), ('95121', 17.1), ('94040', 47.4), ('94043', 42.7), ('95118', 29.9), ('95070', 39.3), ('95131', 51.6), ('95134', 47.5), ('95032', 19.7), ('94306', 22.3), ('95054', 70.5), ('94024', 46.8), ('94089', 57.8), ('94085', 70.1), ('94022', 25.5), ('94301', 10.2), ('94041', 49.4), ('95030', 26.5)]"
95014,A_5mi_C11,70.8,False,"[('95051', 46.9), ('94087', 64.8), ('95125', 14.8), ('95124', 21.9), ('94086', 51.3), ('95008', 38.1), ('94303', 13.7), ('95129', 60.8), ('95050', 33.7), ('94040', 54.5), ('94043', 35.6), ('95118', 11.7), ('95070', 66.7), ('95032', 13.9), ('94306', 31.2), ('95054', 26.0), ('94024', 70.8), ('94089', 30.4), ('94085', 42.0), ('94022', 55.8), ('94301', 16.0), ('94041', 49.9), ('95030', 32.4)]"
95127,A_5mi_C11,75.3,False,"[('95035', 43.4), ('95123', 24.7), ('95051', 16.2), ('95111', 45.2), ('95125', 37.2), ('95124', 15.3), ('95008', 13.7), ('95136', 34.7), ('95148', 75.3), ('95050', 28.2), ('95121', 58.5), ('95118', 21.2), ('95131', 51.9), ('95134', 25.7), ('95054', 23.3)]"
95111,A_5mi_C11,84.9,False,"[('95123', 75.6), ('95051', 18.8), ('95127', 45.2), ('95125', 66.9), ('95124', 50.4), ('95008', 38.2), ('95136', 84.9), ('95148', 59.6), ('95129', 19.3), ('95050', 28.7), ('95120', 40.8), ('95121', 84.5), ('95118', 63.3), ('95131', 30.1), ('95032', 38.6), ('95054', 12.8), ('95030', 20.1)]"
94087,A_5mi_C11,85.6,False,"[('95035', 11.9), ('95051', 73.9), ('95014', 64.8), ('95125', 24.9), ('95124', 23.7), ('94086', 85.6), ('95008', 41.4), ('94303', 27.7), ('95129', 66.5), ('94025', 14.8), ('95050', 58.5), ('94040', 70.0), ('94043', 58.1), ('95118', 15.2), ('95070', 44.6), ('95131', 31.1), ('95134', 36.0), ('95032', 10.7), ('94306', 40.7), ('95054', 56.3), ('94024', 71.6), ('94089', 60.9), ('94085', 75.0), ('94022', 47.8), ('94301', 24.8), ('94041', 70.0), ('95030', 21.8)]"
