ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female
89166,ZCTA5 89166,10363,7442,4185,3257,5389,2964,1516,894,537,327,2663,1834,1794,788,315,48,696,2436,3461,849,2921,1395,890,505,1526,1017,509,106060,113866,108098,130136,121738,119804,61624,30206,2653,2196,2428,2009,2265,1550,3202,3030,2876,1841,1350,1270,975,881,970,254,189,267,4624,1348,8625,2926,14932,22559,21581,20511,3536,3167,2561,710,33.3,89.9,58.8,13.5,45.3,14297,33.4,15909,33.2
01821,ZCTA5 01821,11511,8307,2667,5640,6518,2212,1074,213,715,242,3605,2110,1709,580,202,101,563,1956,3979,1809,3204,1681,1160,521,1523,961,562,142564,153460,177884,143526,166538,185500,110119,30203,1290,1286,1421,1718,1694,2267,1887,1725,1962,2206,1962,2577,2470,2144,1547,938,640,469,2707,1260,5257,2152,11253,25708,24946,24263,8208,7349,5738,2047,44.6,92.8,57.2,29.9,27.4,14539,43.5,15664,46
78418,ZCTA5 78418,12424,8540,2841,5699,6534,2116,1401,629,605,96,4780,1757,1339,377,184,103,1529,2473,3866,672,3884,1489,1209,280,2395,2073,322,91443,108317,102165,116426,122851,115973,51250,30201,1235,1895,2224,1691,1368,1457,1440,2224,2202,1889,2568,2880,2004,2105,1316,926,401,376,4119,1207,6561,1852,10382,24457,23640,22805,7128,6044,5124,1703,43.2,106.1,63.1,27.7,35.4,15544,42.7,14657,43.7
94589,ZCTA5 94589,9451,7182,2700,4482,4510,1949,1741,507,931,244,2877,1855,994,716,467,273,731,2381,2885,1185,2269,1191,999,192,1078,901,177,91313,99464,90764,106093,102421,98942,84005,30199,1964,1798,2147,1588,1779,1550,2347,2044,1935,2133,1771,2192,1823,1659,1359,941,500,669,3945,1065,6974,2302,11243,23922,23225,22543,6951,6277,5128,2110,39.7,95.2,66.9,28.3,38.5,14730,38.1,15469,40.9
85742,ZCTA5 85742,12390,8528,3199,5329,6754,2151,1372,853,402,195,4422,2230,1251,392,130,103,1535,2389,3835,769,3862,2056,1739,317,1806,1392,414,96550,105636,101648,108444,118204,126320,62875,30198,1236,1901,1816,1971,1594,1793,1935,1900,1972,2168,1767,1884,2319,1848,1778,1140,655,521,3717,1356,6309,2209,11165,24805,23889,22922,8261,7413,5942,2316,42.6,91.6,68.3,33.1,35.2,14435,41.6,15763,43.4
60607,ZCTA5 60607,15037,5275,1823,3452,3989,1492,1073,282,213,49,3274,1170,688,136,7,0,280,1075,3761,159,9762,4189,3368,821,5573,3666,1907,126307,186120,204904,162027,225440,225670,29774,30197,1282,852,546,2395,3645,5088,4838,3150,2442,1598,1223,725,982,460,232,306,20,413,1398,244,2924,5796,21558,27463,27273,24469,2413,1856,1431,739,31,115.5,16.9,5.5,11.3,16185,30.3,14012,32.3
94107,ZCTA5 94107,15761,5566,1827,3739,4836,1498,594,275,136,54,3481,998,747,102,238,0,488,1450,3293,335,10195,4067,3078,989,6128,4016,2112,186123,234756,230956,238345,"250,000+","250,000+",93204,30190,1315,890,538,752,1799,4202,5151,3578,2070,1661,1953,1239,1264,1145,958,1000,322,353,1428,338,3081,2213,17552,27345,27109,26582,5042,4590,3778,1675,35.6,113.8,29.4,16.2,13.2,16069,36.4,14121,34.5
58504,ZCTA5 58504,11932,7082,3306,3776,5471,2243,868,570,743,493,3611,1455,1325,401,214,76,976,2124,3212,770,4850,2526,2179,347,2324,1805,519,78671,108595,117361,102727,121196,141484,41818,30159,1770,1483,2709,2211,2058,1679,2574,2214,2035,1415,1720,1489,2130,1851,1357,760,488,216,4192,1239,7201,3030,12771,23764,22958,21384,6802,5990,4672,1464,36.6,99.4,64.9,25.5,39.4,15035,37.1,15124,36.3
07054,ZCTA5 07054,12134,7871,3264,4607,6762,2895,761,307,348,62,3243,2168,1763,435,171,91,1122,1716,3858,1175,4263,2356,1900,456,1907,1524,383,107955,136320,179216,111275,151532,194464,86995,30139,1268,1572,1488,1359,2132,2234,1996,2417,2185,2078,1487,2255,2208,1256,1373,1147,851,833,3060,1045,5373,2446,12323,25536,24766,24131,7668,6880,5460,2831,41.3,95.9,56.1,28.3,27.8,14751,41.5,15388,41.2
85085,ZCTA5 85085,11736,8197,4224,3973,6900,3518,785,478,512,228,3516,1962,1997,603,39,80,780,2194,4403,820,3539,2003,1584,419,1536,1040,496,122138,144655,155254,135388,158871,184186,91830,30132,2150,2076,2108,1629,1383,2013,2524,2932,2313,2599,2052,1585,1465,1361,1301,375,147,119,4184,1240,7574,1772,12794,23232,22558,21970,4768,4010,3303,641,37.4,93.4,56.5,17.2,39.3,14548,37.1,15584,37.6
24073,ZCTA5 24073,13041,7776,3472,4304,6320,2524,974,646,482,302,3744,1960,1405,361,225,81,1010,2432,3512,822,5265,3015,2492,523,2250,1801,449,75103,98782,98505,99194,111240,115980,48036,30125,1527,1741,1633,1519,1780,2079,2345,2196,1906,1895,1893,2020,2126,1590,1735,1105,674,361,3374,1020,5921,2279,11825,24914,24204,23223,7591,6839,5465,2140,40.5,94.9,60.8,29.2,31.6,14670,40.1,15455,41.1
67037,ZCTA5 67037,11884,7970,3488,4482,6593,2637,963,613,414,238,3892,1435,1504,580,447,112,1237,2157,3536,1040,3914,2110,1936,174,1804,1548,256,84666,102903,102388,107527,110445,118563,57723,30108,1833,2525,2427,1974,1758,1768,1980,2432,1640,1547,1544,2096,1555,1643,1348,913,574,551,4952,1345,8130,2387,11552,22877,21978,20942,6584,6146,5029,2038,36,98.2,77.6,29.7,48,14917,34.8,15191,38.2
63128,ZCTA5 63128,12982,8389,2767,5622,6630,1908,1161,503,598,356,4544,1861,1490,370,61,63,1777,2323,3472,817,4593,2705,2322,383,1888,1590,298,87266,114605,121534,113466,128692,161146,70194,30106,1554,1426,1338,1629,1879,1363,1493,1753,1657,1535,1530,2210,2455,2071,2505,1812,967,929,2764,1075,5393,2433,9774,25408,24713,23773,10739,9599,8284,3708,48,91.2,83.2,50.4,32.8,14362,46,15744,50.2
70791,ZCTA5 70791,11224,8090,4333,3757,6224,2980,1073,746,793,607,3877,1435,2091,414,180,93,1171,2319,3782,818,3134,1797,1751,46,1337,1194,143,80243,97566,110290,96185,119704,139844,30959,30097,1564,2154,2939,1742,1973,2012,1823,2338,2797,2034,1781,1082,1505,1545,1099,1060,381,268,5093,1285,7942,2430,12685,22957,22155,21130,5858,5352,4353,1709,37.7,121.2,69.1,24.5,44.6,16493,33.7,13604,39.4
11417,ZCTA5 11417,9371,7171,2729,4442,4859,1983,1672,590,640,156,2033,1989,1575,836,391,347,860,1879,2990,1442,2200,1052,884,168,1148,881,267,86330,98328,89592,102417,105724,98125,76188,30091,1792,1986,1905,1722,1806,2422,1876,1830,1787,1780,2194,1879,2407,1776,1090,718,573,548,3891,1062,6745,2466,11443,24033,23346,22264,7112,6341,4705,1839,39.2,92.2,61.4,25.2,36.2,14437,38.8,15654,39.7
12203,ZCTA5 12203,13472,5661,1864,3797,4158,1188,1085,455,418,221,3404,1056,861,251,89,0,736,1822,2486,617,7811,4245,3237,1008,3566,2395,1171,80055,124119,96061,131051,144107,143750,57350,30080,1055,1006,841,2244,5396,2841,2035,1702,1419,1410,1096,1959,1862,1641,1241,591,689,1052,1847,583,3485,7057,15637,27040,26595,23744,7076,6283,5214,2332,33.8,91.8,40.7,24.4,16.3,14395,32.2,15685,36.5
98273,ZCTA5 98273,11497,7631,3239,4392,5654,2259,1235,679,742,301,3006,2195,1225,731,383,91,1359,2346,2863,1063,3866,2023,1750,273,1843,1525,318,74247,92449,92458,92438,101107,108935,55706,30078,1885,1868,2030,2191,1871,1872,2203,2242,1582,1653,1561,1810,1711,1957,1553,1060,622,407,3898,1645,7428,2417,11961,23689,22650,21709,7310,6699,5599,2089,37.3,103.8,76.4,32.8,43.6,15319,35.9,14759,38.6
20191,ZCTA5 20191,12007,7773,3081,4692,5932,2285,1201,604,640,192,3565,2077,1196,740,128,67,743,1993,3907,1130,4234,2545,2177,368,1689,1187,502,141019,164210,159811,165375,192254,200323,77692,30077,1773,1571,1549,1779,1868,2759,1855,2149,2427,1568,1947,1884,1877,1464,1348,1118,670,471,3120,1041,5934,2606,12837,24743,24143,23122,6948,6244,5071,2259,39.5,96.7,57.7,26.6,31.1,14787,38.1,15290,41.6
77566,ZCTA5 77566,11447,7828,3538,4290,6150,2440,1065,673,613,425,3672,1701,1474,652,302,27,1010,3147,2977,694,3619,1427,1224,203,2192,1409,783,91406,105205,99643,114931,127500,117969,21266,30057,1834,2098,2233,2163,1865,1919,2662,1927,1936,1673,1960,1933,1928,1237,1120,689,403,477,4331,1505,7670,2523,12472,23320,22387,21339,5854,5031,3926,1569,36.3,102.2,62.8,21.3,41.5,15194,33.4,14863,38.5
98685,ZCTA5 98685,11838,8693,3641,5052,7014,2902,1172,530,507,209,4252,2149,1419,695,93,85,1432,2795,3577,889,3145,1818,1465,353,1327,1015,312,126552,135111,143490,133779,144760,151250,71161,30044,1547,1753,2010,1755,1206,1509,1591,1788,1974,2103,1764,2685,2483,1794,1774,1270,450,588,3763,1285,6595,1676,9823,24347,23449,22920,8359,7266,5876,2308,44.7,97.4,71,33.4,37.5,14822,43.5,15222,45.8
72019,ZCTA5 72019,11523,8247,3486,4761,6862,2696,844,644,541,146,4070,1771,1338,810,208,50,1051,2433,4002,761,3276,1769,1427,342,1507,1256,251,86025,114457,121742,103269,125173,137256,37929,30030,1402,1982,1932,2323,2664,1650,2157,1453,2176,1892,2140,1784,1822,1606,1219,894,634,300,3914,1529,6845,3458,12423,23857,23185,21996,6475,5756,4653,1828,38.1,101.8,62,25.1,36.9,15150,36.9,14880,39.2
66213,ZCTA5 66213,13066,8265,3551,4714,7109,2802,905,650,251,99,4215,1814,1698,413,120,5,1075,2304,3753,1133,4801,2757,2216,541,2044,1656,388,114926,146769,185022,134894,160827,207156,84028,30024,1407,1528,1785,1948,1646,2484,2225,2173,1923,1764,2050,2119,1735,1516,1910,837,572,402,3313,1244,5964,2350,12399,24959,24060,23204,6972,6268,5237,1811,39.6,97.4,59.5,27.8,31.7,14812,38.9,15212,41.6
68135,ZCTA5 68135,10521,8404,4588,3816,7214,4004,682,315,508,269,3115,1994,1972,895,265,163,499,1695,4801,1409,2117,1058,843,215,1059,840,219,139563,153967,161763,145246,165271,169879,101250,30009,2290,2109,2495,2637,1284,1241,2057,2211,2580,2025,2527,2050,1722,1175,853,411,175,167,4604,1853,8747,2068,12010,22550,21262,20200,4503,3684,2781,753,36.9,103.2,62.4,15,47.3,15241,36.6,14768,37.1
08330,ZCTA5 08330,11994,7705,2616,5089,5350,1786,1650,613,705,217,3746,2028,1057,530,239,105,962,2627,3214,902,4289,2270,1977,293,2019,1501,518,82981,106933,109503,105375,120653,135910,77231,30009,1634,1336,1946,1724,1998,1907,1899,1963,2260,1874,1841,1642,2316,2447,1499,701,550,472,3282,1090,6006,2632,11751,24740,24003,23150,7985,7053,5669,1723,41.5,99.9,63.7,30.9,32.8,15000,39.5,15009,44.1
10308,ZCTA5 10308,10323,8276,3597,4679,6866,3172,1104,380,306,45,2843,2124,2233,660,320,96,1066,2022,3648,1540,2047,1260,1055,205,787,664,123,122654,137220,155190,130481,147632,156475,97782,29996,1069,1411,2070,2027,1654,2310,2066,1374,1760,2322,2742,2142,2058,1560,1606,705,714,406,3481,1425,5975,2256,11191,25064,24021,23231,7049,6271,4991,1825,43.2,91.8,57.6,26.2,31.4,14354,43.4,15642,43.1
93401,ZCTA5 93401,13460,6570,2274,4296,5320,1807,884,331,366,136,3709,1404,1159,127,171,0,1037,1586,3416,531,6890,3699,2579,1120,3191,1996,1195,95386,137286,151324,125597,150214,173618,48375,29995,1208,1329,1196,1765,4397,2556,2220,1692,1743,1350,1580,1451,2229,1520,1537,1130,500,592,2525,674,4407,5488,14373,26117,25588,23599,7508,6659,5279,2222,35.8,99.8,47.7,26,21.7,14986,35.1,15009,36.5
80120,ZCTA5 80120,13578,7620,2648,4972,5831,1891,1194,455,595,302,4398,1299,1148,345,340,90,1129,1759,4055,677,5958,3132,2626,506,2826,2312,514,91162,120986,128214,118957,138718,175139,82927,29992,1285,1773,1396,1219,1283,2221,2509,2346,1814,1446,1720,2231,2351,2324,1383,1053,615,1023,3169,781,5235,1721,11392,25265,24757,24145,8749,7642,6398,2691,42,98.8,63.4,34.8,28.5,14905,40.3,15087,45.8
83713,ZCTA5 83713,11712,8746,3884,4862,7355,3258,1007,398,384,228,3969,1839,1582,885,350,121,878,2888,3635,1345,2966,1691,1335,356,1275,1089,186,86419,98602,86034,110274,105330,98000,86276,29992,1122,2271,2407,1740,1456,1677,2147,2164,1948,2218,1948,2649,1607,1622,1277,758,374,607,4678,1159,6959,2037,11132,23826,23033,22248,6245,5548,4638,1739,40,98.1,63,25.2,37.8,14855,39.3,15137,40.5
77904,ZCTA5 77904,11747,8131,3104,5027,6766,2214,911,592,454,298,4019,2027,1276,490,247,72,1325,2848,3237,721,3616,1706,1556,150,1910,1162,748,86821,100173,94333,106454,112358,112118,44856,29989,2163,1854,1839,1879,1846,1794,1844,2181,1595,1610,1443,2192,2080,1529,1705,1100,577,758,3693,1221,7077,2504,11139,23630,22912,22101,7749,6628,5669,2435,38.6,99.4,73.9,32.9,41,14951,37.4,15038,40.3
12303,ZCTA5 12303,11786,7593,3136,4457,5090,1738,1905,1071,598,327,3653,1772,1288,646,153,81,1350,2047,3385,811,4193,2104,1747,357,2089,1625,464,77615,104393,105805,101496,127114,138722,56526,29989,1449,1890,2414,2087,2022,1764,1757,1851,1917,1612,1663,2143,1915,2099,1344,972,556,534,4304,1181,6934,2928,11398,23967,23055,21798,7420,6597,5505,2062,39.3,94.1,70.9,31.4,39.5,14536,37,15453,40.8
92881,ZCTA5 92881,9043,7817,3437,4380,6148,2787,1172,515,497,135,2769,1836,1924,649,404,235,1008,2222,3165,1422,1226,755,658,97,471,387,84,132598,138712,132829,140798,157636,162083,108029,29986,1501,1900,2280,2346,1633,1671,1424,1948,2040,2393,2591,2290,1873,1380,1061,833,539,283,4180,1556,7237,2423,11062,23744,22749,21560,5969,4940,4096,1655,40.8,97.7,60.8,22,38.8,14816,38.5,15170,42.6
92782,ZCTA5 92782,11227,8271,3790,4481,6358,2972,1082,368,831,450,3724,1846,1845,688,150,18,758,2512,4118,883,2956,2041,1605,436,915,682,233,143433,167188,180357,150362,197634,208269,63596,29947,1807,1953,2326,1912,1168,1655,2082,2222,2526,2541,2089,2130,1555,1758,876,881,234,232,4279,885,6971,2195,11565,23613,22976,21765,5536,4876,3981,1347,39.7,95.5,57.7,21,36.7,14625,38.5,15322,40.9
18045,ZCTA5 18045,11926,8331,3225,5106,6979,2550,767,330,585,345,4065,1630,1868,597,147,24,1197,2092,3798,1244,3595,1946,1641,305,1649,1271,378,109068,129217,141161,122574,140426,154277,70448,29896,1495,1548,1743,1373,1321,1827,1965,2146,1467,1838,2183,2213,2169,2000,1591,1265,685,1067,3291,794,5580,1900,10099,24936,24316,23533,8777,7809,6608,3017,45.2,104.6,68.8,37.3,31.5,15286,41.6,14610,47.5
81301,ZCTA5 81301,12966,7307,2574,4733,6109,1893,663,388,535,293,4482,1285,1107,324,45,64,1387,2361,3049,510,5659,2966,2193,773,2693,2054,639,83209,113185,113036,113412,120566,137604,32644,29892,1195,1377,1264,2177,2461,1691,1903,1995,2169,2050,1507,1991,2122,2621,1437,986,516,430,2641,782,4618,3856,12396,25763,25274,23379,8112,7354,5990,1932,41.8,103.2,55,31.1,23.9,15181,41.1,14711,43.3
11731,ZCTA5 11731,10717,7977,3097,4880,6647,2716,967,335,363,46,2902,2135,2116,636,172,16,1107,1141,4179,1550,2740,1457,1346,111,1283,887,396,158819,176341,195555,165129,192887,205463,85065,29891,1939,1698,1472,1706,1709,1374,1417,1994,1129,1686,2496,2855,3115,1541,1324,895,659,882,3170,1149,6258,2266,9329,24432,23633,22843,8416,7023,5301,2436,46.5,97.6,63.1,28.9,34.1,14767,44,15124,48.9
55318,ZCTA5 55318,11325,7959,3987,3972,5983,2804,1229,756,747,427,3429,1824,1497,858,314,37,725,2190,3771,1273,3366,1714,1442,272,1652,1278,374,111781,143435,157596,126058,166681,188296,67431,29884,2052,2342,2009,1962,1921,1512,1725,2594,1860,2140,2034,2031,1776,1528,743,478,548,629,4351,1441,7844,2442,11574,23075,22040,20943,5702,4915,3926,1655,37.9,98.2,65,21.7,43.3,14810,38.3,15074,37.6
34990,ZCTA5 34990,11970,8706,2873,5833,7765,2454,721,386,220,33,4804,1620,1579,488,162,53,1865,2523,3541,777,3264,1790,1638,152,1474,1191,283,120407,137077,147549,136764,145425,159265,64904,29874,988,1850,1638,1949,1065,782,754,1903,1668,2073,1978,2253,2203,2263,1975,1984,1397,1151,3488,1206,5682,1808,8121,24756,24192,23216,10973,9916,8770,4532,51,94.1,93.7,56.9,36.8,14481,51.9,15393,50.2
01930,ZCTA5 01930,13180,7721,2616,5105,5988,1907,1215,491,518,218,4067,1950,1007,462,216,19,1142,2388,3052,1139,5459,3265,2585,680,2194,1630,564,87898,121947,119569,127516,137842,135171,45874,29862,1630,1149,1112,1348,1664,1344,1662,1763,1593,1386,1798,2689,3123,2925,1866,1315,841,654,2261,737,4628,2275,9374,25733,25234,24411,10724,9513,7601,2810,51,96.2,69.4,43.1,26.2,14644,48.3,15218,53.5
17325,ZCTA5 17325,11148,7301,2472,4829,5945,1886,886,378,470,208,3897,1733,1094,406,138,33,1354,2069,2895,983,3847,2180,1902,278,1667,1429,238,79351,102896,95938,105883,115908,117192,58205,29857,1161,1458,1542,2863,2864,893,1443,1809,1513,1471,1684,1998,2575,1790,2012,1090,830,861,3000,909,5070,4818,11385,25334,24787,22107,9158,8119,6583,2781,42.7,98.1,64,36.2,27.9,14789,41,15068,44.8
78239,ZCTA5 78239,9850,7246,2868,4378,4911,1595,1756,977,579,296,2901,1943,986,819,375,222,1231,2424,2696,895,2604,1771,1610,161,833,719,114,71455,78089,63010,91518,98306,82883,42401,29855,2034,2216,2242,1805,1629,1977,2372,1954,1740,1342,1409,2093,1634,1577,1481,951,646,753,4458,1100,7592,2334,11477,23055,22263,21190,7042,6252,5408,2350,36,86.8,77.1,32.1,45,13876,35.1,15979,38.7
60134,ZCTA5 60134,10876,8258,3929,4329,7059,3346,750,374,449,209,3262,2087,1820,846,222,21,812,2096,4061,1289,2618,1819,1554,265,799,518,281,148283,178056,204485,149589,196051,209684,73000,29838,1604,2356,2372,1893,1904,989,1655,2333,1844,2189,2074,2340,1837,1754,1107,813,373,401,4728,1337,7669,2460,10618,23163,22169,21281,6285,5467,4448,1587,39.7,91.6,68.4,25.1,43.3,14265,39.9,15573,39.3
06340,ZCTA5 06340,12946,7365,3104,4261,4971,1894,1813,1011,581,199,4031,1929,1007,264,71,63,1074,2970,2733,588,5581,2171,1816,355,3410,2766,644,77768,79673,75000,90106,107630,107000,39966,29833,1931,1459,1379,1778,3293,3224,2722,1581,1299,1270,1428,1788,1766,1703,997,662,532,1021,2838,880,5649,4191,13897,24687,24184,22717,6681,5796,4915,2215,33.2,123.7,54.8,25.5,29.3,16496,31.1,13337,37.4
92673,ZCTA5 92673,9569,7912,3554,4358,7014,3111,759,420,139,23,3072,1549,2115,744,325,107,1084,2010,3653,1165,1657,1152,740,412,505,285,220,180077,207252,249574,168134,240086,"250,000+",104982,29828,1814,1795,3073,2223,1340,1137,1190,1570,2117,2189,2344,1930,1843,1515,1622,913,557,656,4868,1556,8238,2007,9577,22557,21590,20632,7106,6440,5263,2126,42.3,107.6,82.7,32.2,50.5,15459,39.1,14369,44.7
18940,ZCTA5 18940,11476,8828,3953,4875,7506,3173,730,368,592,412,4189,1915,1515,974,220,15,1217,2292,4459,860,2648,1556,1427,129,1092,940,152,157591,185185,185849,183359,190800,195319,95000,29797,1650,1756,2360,1271,1091,1061,1429,2180,1932,2012,2129,2058,2522,2279,1644,935,770,718,4116,993,6759,1369,8964,23721,23038,22647,8868,8010,6346,2423,45.4,98.3,78.5,38,40.5,14773,43.7,15024,47.1
99801,ZCTA5 99801,12106,7081,2857,4224,5541,2104,1068,519,472,234,3445,1556,1268,518,250,44,977,1925,3171,1008,5025,2510,1926,584,2515,2018,497,101141,119964,111095,130556,142417,128590,58750,29796,1445,1826,1767,1927,1488,2134,2018,2334,2236,2080,1861,1879,2256,1828,1260,901,437,119,3593,1045,6083,2370,12137,24488,23713,22477,6801,6058,4545,1457,39.9,104.5,55.4,23.7,31.7,15228,39.3,14568,40.5
92107,ZCTA5 92107,13688,6383,2389,3994,5072,1805,692,300,619,284,3690,1249,1166,268,6,4,714,1860,3459,350,7305,3602,2344,1258,3703,2617,1086,107262,140853,155156,135636,165264,191856,91224,29789,1957,1045,975,1341,1500,3784,3360,3184,2717,1199,1560,1425,1607,1498,1176,709,310,442,2020,623,4600,2218,15886,25622,25189,24076,5742,5088,4135,1461,36.4,102.9,41.5,19.6,21.8,15111,37.9,14678,34.5
65101,ZCTA5 65101,10703,6699,2825,3874,5289,1982,1071,671,339,172,3576,1228,1012,651,163,69,1041,1559,3250,849,4004,1765,1503,262,2239,1895,344,74013,98704,89884,99574,108615,119802,38560,29777,1850,1593,1710,1903,2174,2223,2194,2045,2618,1937,1793,1751,1941,1548,913,595,579,410,3303,1172,6325,2905,13157,24271,23452,22146,5986,5123,4045,1584,37.7,129.5,53.4,20.8,32.6,16804,37.8,12973,37.6
10014,ZCTA5 10014,17682,5181,1274,3907,4477,1074,497,126,207,74,3611,824,572,155,19,0,369,1630,2920,262,12501,6519,5579,940,5982,4289,1693,167254,"250,000+","250,000+",240854,"250,000+","250,000+",107569,29772,679,632,644,496,1594,4824,3901,2427,1833,2331,1707,1875,1478,1946,1313,1267,370,455,1276,303,2258,1787,15075,27752,27514,27145,6829,6282,5351,2092,39.4,96.4,34.3,24.1,10.2,14615,40.7,15157,37.2
22041,ZCTA5 22041,11159,6546,2908,3638,4698,2133,1089,505,759,270,2652,1244,1423,780,246,201,633,2393,2622,898,4613,2668,2339,329,1945,1274,671,91075,95952,75671,119615,115366,91131,51847,29764,2365,1810,1992,1412,1826,2352,2487,2038,2104,1796,1816,1462,1668,1271,1240,868,658,599,3802,894,7061,2344,12219,23394,22703,21905,6304,5587,4636,2125,36.1,101.1,64.7,25.7,39.1,14965,35,14799,37.8
35811,ZCTA5 35811,11253,7184,2790,4394,5342,1838,1404,721,438,231,3836,1523,1194,483,95,53,1225,2006,3339,614,4069,1969,1684,285,2100,1479,621,92361,103665,105368,103078,119770,123417,54353,29748,1829,1117,1721,3085,2732,1421,2107,1890,1460,1269,2061,2370,2117,1368,1333,605,746,517,2838,1016,5683,4801,12695,24744,24065,21290,6686,5644,4569,1868,37.2,96.9,52.6,23.4,29.1,14641,36.9,15107,38.1
07065,ZCTA5 07065,12155,7827,3646,4181,4846,2266,2317,1048,664,332,3642,1925,1339,663,86,172,903,2742,3251,931,4328,2322,2095,227,2006,1664,342,90852,117505,93658,121240,138432,143441,77847,29748,2210,1575,1473,1563,1796,2368,2350,2206,1673,2517,1687,1671,1964,1265,1206,789,957,478,3048,861,6119,2498,11956,24184,23629,22461,6659,5824,4695,2224,39,90,57.1,24.8,32.3,14094,37.4,15654,39.8
07110,ZCTA5 07110,11575,8104,3387,4717,6527,2605,1008,461,569,321,3362,2243,1637,636,154,72,1033,2036,3711,1324,3471,2148,1758,390,1323,982,341,115215,149526,157130,144099,172898,187772,77404,29746,1727,1581,1713,1807,1379,1686,2452,2458,1895,2253,1706,2218,1922,1630,993,1128,598,600,3294,1201,6222,1985,11677,24361,23524,22755,6871,5888,4949,2326,40.3,93.4,60.1,26.6,33.5,14362,39.2,15384,41.4
85304,ZCTA5 85304,10079,7119,2892,4227,5441,2201,1105,363,573,328,2869,1570,1524,779,258,119,987,2172,2704,1256,2960,1688,1289,399,1272,1071,201,82976,94555,85129,97292,105838,105814,61025,29745,1944,1432,2035,2214,2460,1250,1779,1752,1930,1963,1599,2046,1907,1862,1325,1144,575,528,3467,1078,6489,3596,11385,23948,23256,21413,7341,6453,5434,2247,40,94.1,66.9,30.5,36.4,14417,39.4,15328,41.1
49464,ZCTA5 49464,10787,8234,3954,4280,7251,3299,808,585,175,70,3247,1884,1708,979,293,123,827,1505,4388,1514,2553,1282,1198,84,1271,1046,225,97573,111582,114081,102052,118188,121437,49583,29738,1709,2248,2459,2113,1614,1674,1590,2369,1984,2036,1731,1636,1985,1296,1384,801,405,704,4707,1550,7966,2177,11344,22957,21772,20793,6575,5616,4590,1910,38.3,101.2,73.1,26.7,46.4,14960,37.7,14778,38.8
99709,ZCTA5 99709,12543,7258,2959,4299,5895,2186,881,561,482,212,3652,1532,1176,689,144,65,810,2301,3484,663,5285,2267,1894,373,3018,2393,625,82991,120000,152164,108879,145605,180550,63869,29734,1996,1755,1603,1567,2222,2359,2543,2238,1739,2025,1430,1149,1975,2161,1517,891,357,207,3358,1130,6484,2659,12668,23914,23250,22395,7108,6243,5133,1455,36.9,111.2,64.1,28.3,35.8,15656,35.7,14078,38.1
55419,ZCTA5 55419,11660,7407,4078,3329,6093,3207,931,595,383,276,2745,1670,2326,398,166,102,619,1631,4254,903,4253,2285,1574,711,1968,1538,430,143254,177917,216789,150737,214824,236531,58346,29728,2051,1890,2752,1740,1081,1875,2228,2529,2460,2386,1783,1484,1587,1309,1015,770,473,315,4642,1330,8023,1491,11913,22496,21705,21131,5469,4661,3882,1558,37.8,101.1,66.8,21.8,45,14942,37.3,14786,38.7
73703,ZCTA5 73703,12074,7598,2845,4753,5989,2066,1113,520,496,259,4265,1075,1241,682,234,101,1316,2517,2993,772,4476,2474,2120,354,2002,1631,371,74202,91892,98210,90112,110014,121094,35912,29722,2395,2139,1785,1746,2119,1982,1877,1793,1621,1070,1093,2019,1987,1856,1263,1245,918,814,3924,1130,7449,2735,11138,22888,22273,21488,8083,7353,6096,2977,37.3,94.4,83.7,37.7,46,14433,36.1,15289,38.7
